oracle_id,name,mana_cost,cmc,type_line,oracle_text,colors,color_identity,legalities_commander,legalities_standard,legalities_modern,scryfall_id
27b047e3-0d41-45e2-98e9-9391d7923a1e,Exotic Orchard,,0.0,Land,{T}: Add one mana of any color that a land an opponent controls could produce.,,,legal,not_legal,legal,c5a8de0f-726a-4ea3-9215-5188f7181951
3501a839-eef5-44e4-8637-b5754780454e,Expedite,{R},1.0,Instant,"Target creature gains haste until end of turn.
Draw a card.",R,R,legal,not_legal,legal,59c65eb7-4353-45ce-9c2e-1791c2804ccf
b8f566ea-8283-4afa-9ac8-737e26419283,Explore,{1}{G},2.0,Sorcery,"You may play an additional land this turn.
Draw a card.",G,G,legal,not_legal,legal,59c33065-1bdd-4257-9e74-1f2aacf063c5
a563ede9-b92f-4285-88f8-abcbdd017742,Explorer's Scope,{1},1.0,Artifact — Equipment,"Whenever equipped creature attacks, look at the top card of your library. If it's a land card, you may put it onto the battlefield tapped.
Equip {1} ({1}: Attach to target creature you control. Equip only as a sorcery.)",,,legal,not_legal,legal,1ef03100-f095-43e4-a697-2f473779b5a9
ab8301da-f9f7-4d90-afae-bd7e60834c22,Explosive Apparatus,{1},1.0,Artifact,"{3}, {T}, Sacrifice this artifact: It deals 2 damage to any target.",,,legal,not_legal,legal,608f431b-a05c-4610-94f7-928d87b2c056
bb0eb9c2-c26d-452d-9e02-fc0bec2655c4,Extract Brain,{X}{U}{B},2.0,Sorcery,Target opponent chooses X cards from their hand. Look at those cards. You may cast a spell from among them without paying its mana cost.,BU,BU,legal,not_legal,not_legal,344e9383-5481-4abe-a59d-3a0145b7cca2
d7ebd4a7-c542-469f-8a1c-d48b92fa540a,Exultant Skymarcher,{1}{W}{W},3.0,Creature — Vampire Soldier,Flying,W,W,legal,not_legal,legal,fffe7b2b-22c3-4e6a-9b1b-c6d7b29b9f86
89661ef9-cb42-401a-ae45-b57bb8dac033,Eye Gouge,{B},1.0,Instant,"Target creature gets -1/-1 until end of turn. If it's a Cyclops, destroy it.",B,B,legal,not_legal,legal,94d4eb34-0529-48a0-ac52-b57cead7b651
bcaf3f32-c4e5-4d39-be98-bfc00327021b,Ezuri's Archers,{G},1.0,Creature — Elf Archer,"Reach (This creature can block creatures with flying.)
Whenever this creature blocks a creature with flying, this creature gets +3/+0 until end of turn.",G,G,legal,not_legal,legal,f909f002-f419-4292-ad92-05c4fd71749d
6734497c-16f0-4c4b-ba24-337333511fc6,"Ezuri, Renegade Leader",{1}{G}{G},3.0,Legendary Creature — Elf Warrior,"{G}: Regenerate another target Elf.
{2}{G}{G}{G}: Elf creatures you control get +3/+3 and gain trample until end of turn.",G,G,legal,not_legal,legal,8a448dbf-08a1-4145-a4b2-0265cc9f2e53
521939c6-cf5a-4b92-874f-11f2889061d7,Faerie,,0.0,Token Creature — Faerie,Flying,BU,,not_legal,not_legal,not_legal,01524db2-c96f-4902-8394-bc7a7128e573
ccbf7141-69c9-407d-b68e-c1c63ddef213,Faerie Duelist,{1}{U},2.0,Creature — Faerie Rogue,"Flash
Flying
When this creature enters, target creature an opponent controls gets -2/-0 until end of turn.",U,U,legal,not_legal,legal,a7da9c9b-aeef-4f48-bc8f-39425841cc8c
dd2510cd-356c-4d5a-8e5d-e44872eba60b,Faerie Miscreant,{U},1.0,Creature — Faerie Rogue,"Flying
When this creature enters, if you control another creature named Faerie Miscreant, draw a card.",U,U,legal,not_legal,legal,28aa0337-94bd-4274-b2ee-6f43747c77b3
3739b179-bc81-4737-8376-66a57e16b942,Falkenrath Noble,{3}{B},4.0,Creature — Vampire Noble,"Flying
Whenever this creature or another creature dies, target player loses 1 life and you gain 1 life.",B,B,legal,not_legal,legal,65b51d77-2335-4170-8d86-96052e9dc260
6cfd9d88-f450-4408-bbe2-94a2d295b24a,Falkenrath Reaver,{1}{R},2.0,Creature — Vampire,,R,R,legal,not_legal,legal,d7b5913e-a103-4e4a-9281-8b88c1fb746e
5ad33099-0392-4f68-a4c5-7fa3ef2d473e,Fall of the Gavel,{3}{W}{U},5.0,Instant,Counter target spell. You gain 5 life.,UW,UW,legal,not_legal,legal,64f42848-963b-4b16-aeec-66d0f349758b
7e3fe8e4-e56a-4109-a314-96c44bbe7d22,Fall of the Hammer,{1}{R},2.0,Instant,Target creature you control deals damage equal to its power to another target creature.,R,R,legal,not_legal,legal,ed6f1a4b-db3b-4dfc-8d3a-cc73b011a5dd
f19d06af-6caf-41d8-8d0a-d5d50bd67900,Fanatic of Mogis,{3}{R},4.0,Creature — Minotaur Shaman,"When this creature enters, it deals damage to each opponent equal to your devotion to red. (Each {R} in the mana costs of permanents you control counts toward your devotion to red.)",R,R,legal,not_legal,legal,581eaadb-442b-40c9-b8f9-9e19d5eba824
495e52e6-4c2b-4574-9474-eadbdcc8b4ac,Farseek,{1}{G},2.0,Sorcery,"Search your library for a Plains, Island, Swamp, or Mountain card, put it onto the battlefield tapped, then shuffle.",G,G,legal,not_legal,legal,7f5a3b1c-dcbc-4803-8e5b-42314d46701e
7f591bfb-a241-4980-9cb3-fb5af3355f6b,Fate Forgotten,{2}{W},3.0,Instant,Exile target artifact or enchantment.,W,W,legal,not_legal,legal,9b2161d9-ad52-45a6-9be9-e7ff09ec8f5a
85e9bc3e-e0da-4ad4-9631-472f75f91663,Fearsome Temper,{2}{R},3.0,Enchantment — Aura,"Enchant creature
Enchanted creature gets +2/+2 and has ""{2}{R}: Target creature can't block this creature this turn.""",R,R,legal,not_legal,legal,c6e7884c-2d66-42d1-87d1-1341a6fa52d8
e86870b1-4028-4111-9717-7005f86afe85,Feast of Dreams,{1}{B},2.0,Instant,Destroy target enchanted creature or enchantment creature.,B,B,legal,not_legal,legal,de07e21e-c12a-47a6-ad2c-ef6fed343407
f474d244-d9be-4580-bf62-f97660e9c1a3,Feed the Flames,{3}{R},4.0,Instant,"Feed the Flames deals 5 damage to target creature. If that creature would die this turn, exile it instead.",R,R,legal,legal,legal,59740755-c353-4b6c-a84c-3b76133ce3ec
fcf796fa-43ae-43d1-a124-776338bc3542,Feisty Spikeling,{1}{R/W},2.0,Creature — Shapeshifter,"Changeling (This card is every creature type.)
During your turn, this creature has first strike.",RW,RW,legal,legal,legal,f69f3a27-ecda-4d27-82fe-612ed57dbb28
95560508-7ac9-4be9-8a3f-3c7d5b52807b,Fellwar Stone,{2},2.0,Artifact,{T}: Add one mana of any color that a land an opponent controls could produce.,,,legal,not_legal,legal,07be53ef-c7b7-44fe-9754-b76871c6b55f
5b3c069b-5bed-4b70-b04c-b7143a4a6e96,Feral Invocation,{2}{G},3.0,Enchantment — Aura,"Flash (You may cast this spell any time you could cast an instant.)
Enchant creature
Enchanted creature gets +2/+2.",G,G,legal,not_legal,legal,c2d08b7a-4ed9-4e4c-a52e-9bf2a16420a9
8c42883d-8b70-4691-a1e7-4659e7954b88,Feral Krushok,{4}{G},5.0,Creature — Beast,,G,G,legal,not_legal,legal,5041996b-c265-4c4f-a52c-dfe29b2e282d
a1112750-8d38-49e0-ab1c-77110b2bbc4d,Ferocious Pup,{2}{G},3.0,Creature — Wolf,"When this creature enters, create a 2/2 green Wolf creature token.",G,G,legal,not_legal,legal,2354cb24-5c70-4aaa-8636-46866f0950c1
a46f9136-b904-403e-b263-e99c9a2fe2ec,"Ferrafor, Young Yew",{6}{G},7.0,Legendary Creature — Treefolk Druid,"When Ferrafor enters, create a number of 1/1 green Saproling creature tokens equal to the number of counters among creatures target player controls.
{T}: Double the number of each kind of counter on target creature.",G,G,legal,not_legal,not_legal,0a664cd2-3778-4344-addc-72341889e871
cf14d4e5-5965-45ad-97f7-26facf2884b5,Fertile Ground,{1}{G},2.0,Enchantment — Aura,"Enchant land
Whenever enchanted land is tapped for mana, its controller adds an additional one mana of any color.",G,G,legal,not_legal,legal,0ade2db8-482e-42b0-939c-492dfbbe3b68
51545f6e-d0e3-4b4c-bc73-c731f85e26b0,Fevered Suspicion,{6}{B}{R},8.0,Sorcery,"Each opponent exiles cards from the top of their library until they exile a nonland card. You may cast any number of spells from among those nonland cards without paying their mana costs.
Rebound (If you cast this spell from your hand, exile it as it resolves. At the beginning of your next upkeep, you may cast this card from exile without paying its mana cost.)",BR,BR,legal,not_legal,not_legal,82c35cce-5b13-4870-8710-1b05af2c5c40
18cced8b-9836-4e11-bb4e-69a971a33a50,Fey Steed,{2}{W}{W},4.0,Creature — Elk,"Whenever this creature attacks, another target attacking creature you control gains indestructible until end of turn.
Whenever a creature or planeswalker you control becomes the target of a spell or ability an opponent controls, you may draw a card.",W,W,legal,not_legal,not_legal,ce2bfc76-04b4-46ed-b495-33221256afbb
3891a3b6-d8ac-4cd3-b2f6-d6d786e89a67,Fiend of the Shadows,{3}{B}{B},5.0,Creature — Vampire Wizard,"Flying
Whenever this creature deals combat damage to a player, that player exiles a card from their hand. You may play that card for as long as it remains exiled.
Sacrifice a Human: Regenerate this creature.",B,B,legal,not_legal,legal,373f24b1-e763-475c-9760-aefae4be3ea0
2d21dc80-2900-4dc3-9657-f17b50716481,Fiendlash,{1}{R},2.0,Artifact — Equipment,"Equipped creature gets +2/+0 and has reach.
Whenever equipped creature is dealt damage, it deals damage equal to its power to target player or planeswalker.
Equip {2}{R}",R,R,legal,not_legal,not_legal,9cbc0e7e-b478-431e-abaf-ce7113057730
4e75fc29-68e3-41a9-9f59-adb4460663b2,Fierce Invocation,{4}{R},5.0,Sorcery,"Manifest the top card of your library, then put two +1/+1 counters on it. (To manifest a card, put it onto the battlefield face down as a 2/2 creature. Turn it face up any time for its mana cost if it's a creature card.)",R,R,legal,not_legal,legal,0137de04-9fd7-41b0-b497-163e6e93432b
e654242f-c7c5-4713-bbd0-26d41de8e2e7,Final Reward,{4}{B},5.0,Instant,Exile target creature.,B,B,legal,not_legal,legal,8f202f6b-710f-4376-a49c-e5f135b26eaf
126c75c0-414b-4e55-8747-2b5566ce716f,Firdoch Core,{3},3.0,Kindred Artifact — Shapeshifter,"Changeling (This card is every creature type.)
{T}: Add one mana of any color.
{4}: This artifact becomes a 4/4 artifact creature until end of turn.",,,legal,legal,legal,8e45cd37-bf97-4742-978d-96f96ed653cd
3912d21e-1ebc-4a81-9dc9-f404248d564a,Fire Elemental,{3}{R}{R},5.0,Creature — Elemental,,R,R,legal,legal,legal,fcca2f76-3db9-472b-b78e-a87b81e31d0a
4000e119-3372-431c-bc3a-0db0639311ce,Fire Urchin,{1}{R},2.0,Creature — Elemental,"Trample
Whenever you cast an instant or sorcery spell, this creature gets +1/+0 until end of turn.",R,R,legal,not_legal,legal,b3a843ff-6bd0-42d5-9348-44b774d438b1
7aa31280-12c3-479d-a6dd-f1c669043083,Firebolt,{R},1.0,Sorcery,"Firebolt deals 2 damage to any target.
Flashback {4}{R} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",R,R,legal,not_legal,legal,5da1493c-78b4-4c4d-ab70-199fe506b61a
0fe66bc0-8eda-4625-a068-6a5de826466f,First Response,{3}{W},4.0,Enchantment,"At the beginning of each upkeep, if you lost life last turn, create a 1/1 white Soldier creature token.",W,W,legal,not_legal,legal,36341d37-064e-449e-8be7-a2716ae7e317
6fd5e591-fae8-4128-a4d3-a848c8a8ffda,Fist of Suns,{3},3.0,Artifact,You may pay {W}{U}{B}{R}{G} rather than pay the mana cost for spells you cast.,,BGRUW,legal,not_legal,legal,2a499b65-8a7e-4fbc-a09b-826b8454d857
c65e804b-9222-4fa8-88d1-df06a3279f22,Flame Lash,{3}{R},4.0,Instant,Flame Lash deals 4 damage to any target.,R,R,legal,legal,legal,ac44e3cb-cc69-4222-87bc-ffa54b7ab34a
d6eef6a7-0cf4-4ee8-90e0-727a283c3be9,Flame-Chain Mauler,{1}{R},2.0,Creature — Elemental Warrior,{1}{R}: This creature gets +1/+0 and gains menace until end of turn. (It can't be blocked except by two or more creatures.),R,R,legal,legal,legal,752d7e8e-0dd0-4ace-9c89-a8f9ce73775e
bc8427fb-e5ee-4b44-9a4f-6d9f01b4b896,Flamekin Gildweaver,{3}{R},4.0,Creature — Elemental Sorcerer,"Trample
When this creature enters, create a Treasure token. (It's an artifact with ""{T}, Sacrifice this token: Add one mana of any color."")",R,R,legal,legal,legal,b1628ece-a028-49d4-9065-ee997838c20a
343460ea-7999-4d9e-b425-97fa1621f9d6,Flameshadow Conjuring,{3}{R},4.0,Enchantment,"Whenever a nontoken creature you control enters, you may pay {R}. If you do, create a token that's a copy of that creature. That token gains haste. Exile it at the beginning of the next end step.",R,R,legal,not_legal,legal,b473ee0c-b037-4968-9dda-82c2288e54f7
3abc09a9-3baa-45ff-b048-53e42d4fa9f2,Flamespeaker's Will,{R},1.0,Enchantment — Aura,"Enchant creature you control
Enchanted creature gets +1/+1.
Whenever enchanted creature deals combat damage to a player, you may sacrifice this Aura. If you do, destroy target artifact.",R,R,legal,not_legal,legal,32b5e3bb-f9e8-4a74-9798-41d8f8515e12
f70d65bf-5f1c-4aee-9bd1-f5ee6974b058,Flaring Cinder,{1}{U/R}{U/R},3.0,Creature — Elemental Sorcerer,"When this creature enters and whenever you cast a spell with mana value 4 or greater, you may discard a card. If you do, draw a card.",RU,RU,legal,legal,legal,0691a1a9-18e7-44b7-9a34-764b1ab45a76
cc2d016a-af44-427b-a25a-593274369449,Flaying Tendrils,{1}{B}{B},3.0,Sorcery,"Devoid (This card has no color.)
All creatures get -2/-2 until end of turn. If a creature would die this turn, exile it instead.",,B,legal,not_legal,legal,77899cb2-4d87-4c2d-99ae-1ae75bc5dc86
e3c8cdf7-a26a-45eb-9498-99b618cfba99,Fleecemane Lion,{G}{W},2.0,Creature — Cat,"{3}{G}{W}: Monstrosity 1. (If this creature isn't monstrous, put a +1/+1 counter on it and it becomes monstrous.)
As long as this creature is monstrous, it has hexproof and indestructible.",GW,GW,legal,not_legal,legal,e5c834ad-14d4-4c2f-88d3-a6a892299c4c
fbb0173d-7ec9-4f43-b457-f8de6703497e,Fleeting Memories,{2}{U},3.0,Enchantment,"When this enchantment enters, investigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this token: Draw a card."")
Whenever you sacrifice a Clue, target player mills three cards.",U,U,legal,not_legal,legal,4b9eaf90-2a9e-44a7-bdae-03c26f9d21e7
24227761-b50e-4b9e-93a2-e82d053b3e3d,Fling,{1}{R},2.0,Instant,"As an additional cost to cast this spell, sacrifice a creature.
Fling deals damage equal to the sacrificed creature's power to any target.",R,R,legal,not_legal,legal,f02363a7-4455-4571-bfff-4ce94c7c1e3b
6522070b-7002-44fd-8deb-832fe67ef9a9,Flock Impostor,{2}{W},3.0,Creature — Shapeshifter,"Changeling (This card is every creature type.)
Flash
Flying
When this creature enters, return up to one other target creature you control to its owner's hand.",W,W,legal,legal,legal,d32d0336-5140-41f9-bc67-f3d743b9231d
9043d8d5-b38a-406f-a44c-49f579c644f0,Flood Plain,,0.0,Land,"This land enters tapped.
{T}, Sacrifice this land: Search your library for a Plains or Island card, put it onto the battlefield, then shuffle.",,,legal,not_legal,not_legal,84503325-1e80-4f29-819d-be1d5eb05bd7
e16e2199-d821-49fd-94a0-30ecebd8bd4c,Flood the Engine,{2}{U},3.0,Enchantment — Aura,"Enchant creature or Vehicle
When this Aura enters, tap enchanted permanent.
Enchanted permanent loses all abilities and doesn't untap during its controller's untap step.",U,U,legal,legal,legal,57402f7c-5d4c-4f1e-8bce-a2328a297111
0c8ab7bf-7b6a-4a34-b988-9f3f4d84a9ea,Flurry of Horns,{4}{R},5.0,Sorcery,Create two 2/3 red Minotaur creature tokens with haste.,R,R,legal,not_legal,legal,333ff270-4bc7-48ee-9738-f8c70b8a7e40
b8805aa6-fa5f-4c70-ad90-8502611bef5a,Font of Return,{1}{B},2.0,Enchantment,"{3}{B}, Sacrifice this enchantment: Return up to three target creature cards from your graveyard to your hand.",B,B,legal,not_legal,legal,c13eacff-0fd1-4e2e-8213-5bf5fff973c8
422876dd-2801-4d0e-93ad-d9d48178f0d0,Font of Vigor,{1}{W},2.0,Enchantment,"{2}{W}, Sacrifice this enchantment: You gain 7 life.",W,W,legal,not_legal,legal,d4ef3a8e-ef8b-417a-a3a9-cb0ce88cb0c9
66d65cda-e3d1-4a00-8ff3-c6d5ef0ab0c1,Forbidden Alchemy,{2}{U},3.0,Instant,"Look at the top four cards of your library. Put one of them into your hand and the rest into your graveyard.
Flashback {6}{B} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",U,BU,legal,not_legal,legal,079cfabe-f072-42c7-82ee-4fcebdc8529c
5c87e2fa-77f1-4978-b25f-f14d227301d1,Foreboding Ruins,,0.0,Land,"As this land enters, you may reveal a Swamp or Mountain card from your hand. If you don't, this land enters tapped.
{T}: Add {B} or {R}.",,BR,legal,not_legal,legal,1ce2c480-6a5a-4e7c-b3d7-7dc9cc589912
b34bb2dc-c1af-4d77-b0b3-a0fb342a5fc6,Forest,,0.0,Basic Land — Forest,({T}: Add {G}.),,G,legal,legal,legal,006e0990-0596-4537-aced-51ac499938af
e0548f0d-4aec-4c39-8c34-52bfa2bf7c60,Forked Bolt,{R},1.0,Sorcery,Forked Bolt deals 2 damage divided as you choose among one or two targets.,R,R,legal,not_legal,legal,364ed745-0dff-477a-a2c5-987639936337
5bd06f9e-9a42-455d-ad26-24bc04e51c7c,Formidable Speaker,{2}{G},3.0,Creature — Elf Druid,"When this creature enters, you may discard a card. If you do, search your library for a creature card, reveal it, put it into your hand, then shuffle.
{1}, {T}: Untap another target permanent.",G,G,legal,legal,legal,1444f39f-042b-4bb3-8307-6b8878198086
ddbe6d9b-ea69-449c-a765-b3c16ff60c08,Formless Nurturing,{3}{G},4.0,Sorcery,"Manifest the top card of your library, then put a +1/+1 counter on it. (To manifest a card, put it onto the battlefield face down as a 2/2 creature. Turn it face up any time for its mana cost if it's a creature card.)",G,G,legal,not_legal,legal,f70646e4-936a-4c2a-8d4a-a2c659733093
941b0dd1-0df2-48ee-8829-615e9c3177a7,Forsaken Sanctuary,,0.0,Land,"This land enters tapped.
{T}: Add {W} or {B}.",,BW,legal,not_legal,legal,0bd86cac-08c1-4db0-ab54-4bb65a771efe
a55202a9-bddb-40df-b93f-06678ae1e0ea,Fortified Rampart,{1}{W},2.0,Creature — Wall,Defender,W,W,legal,not_legal,legal,5095e2ab-a7f5-45bc-8b2f-31198ea27bba
56f1a16a-9f41-41fb-b580-c200bca27cd6,Fortified Village,,0.0,Land,"As this land enters, you may reveal a Forest or Plains card from your hand. If you don't, this land enters tapped.
{T}: Add {G} or {W}.",,GW,legal,not_legal,legal,8788797a-724e-49c7-91b2-67fbb0660fda
d732d9b8-dea0-41c4-8cff-67b2b3d36ecb,Fortunate Few,{3}{W}{W},5.0,Sorcery,"Choose a nonland permanent you don't control, then each other player chooses a nonland permanent they don't control that hasn't been chosen this way. Destroy all other nonland permanents.",W,W,legal,not_legal,not_legal,d84361bb-abc3-4b2d-9475-700fd262703b
ad6a2776-801f-4743-8268-6d654122171e,Foul Orchard,,0.0,Land,"This land enters tapped.
{T}: Add {B} or {G}.",,BG,legal,not_legal,legal,2378ac21-9912-40d7-972d-b1b71a8e4984
18f22960-87ec-43cd-82ea-ec5cabf49ad3,Foundry Inspector,{3},3.0,Artifact Creature — Construct,Artifact spells you cast cost {1} less to cast.,,,legal,not_legal,legal,93f827e8-1cc4-4a15-a4be-2e74323963b9
1515b0c2-1b55-4cd4-ad81-fb6b1f3e8188,Fractured Identity,{3}{W}{U},5.0,Sorcery,Exile target nonland permanent. Each player other than its controller creates a token that's a copy of it.,UW,UW,legal,not_legal,not_legal,b2f73f5d-1aad-48c2-9e74-5f7bdd87900f
ab4e9284-7904-413e-97b0-69793be79cc5,Fraying Sanity,{2}{U},3.0,Enchantment — Aura Curse,"Enchant player
At the beginning of each end step, enchanted player mills X cards, where X is the number of cards put into their graveyard from anywhere this turn.",U,U,legal,not_legal,legal,79e5c1ab-eebd-41ca-a1ca-29b00370f6e8
a65c1fcc-61d1-43d9-a62c-65f156f98bce,Frilled Deathspitter,{2}{R},3.0,Creature — Dinosaur,"Enrage — Whenever this creature is dealt damage, it deals 2 damage to target opponent or planeswalker.",R,R,legal,not_legal,legal,e3825798-f673-4d8a-9997-ccb73681cbf2
